COUNTY,YEAR,MACHINE,LIVESTOCK,AGOUT3,TOTPOP,FARMS,FORATIO,SLAVES,FORPOP,AMEN,POPGROWTH,WHEATRAT,RYERAT,CORNRAT,OATRAT,TOBACCORAT,COTTONRAT,WOOLRAT,IRPOTATORAT,SWPOTATORAT,BARLEYRAT,BUCKWHEATRAT,BUTTERRAT,HAYRAT,DIDRAT,CSA,LAGOUT3,LMACHINE,LLIVESTOCK,LFARMS
Surry,1860,44457,262455,492242,10380,893,0.000385356,0.120038536,4,0,-0.448098044,0.097041699,0.021420358,0.250838002,0.01750968,0.082660561,0.185469749,0.003610013,0.010277465,0.020205509,0,7.72E-05,0.009499393,0.009840688,0,1,13.10672574,10.70227771,12.47783492,6.794586581
Surry,1860,28597,152802,242277,6133,439,0.000815262,0.410076635,5,0,-0.483208126,0.154765,0,0.383185362,0.038063869,0.017413952,0,0.002802577,0.011379537,0.041378257,1.24E-05,8.26E-06,0.003739521,0.063815385,0,1,12.39783698,10.2610571,11.93689824,6.084499413
Surry,1870,23443.0625,147818,306713,11252,1388,0.001066477,0.120038536,12,1,-0.448098044,0.090537538,0.047318976,0.322415157,0.055126552,0.080419617,0,0.009185069,0.033948858,0.040334906,0,0.000496317,0.100914138,0.025016709,0.120038536,1,12.63366774,10.06232989,11.90373707,7.235619141
Surry,1870,13065.25,63155.125,146177.625,5585,402,0.001969561,0.410076635,11,1,-0.483208126,0.006474315,0,0.305911387,0.027930745,0,0,0.001676645,0.076395303,0.018619163,0,0,0,0,0.410076635,1,11.89257777,9.477711313,11.05334928,5.996452089
Susquehanna,1860,320163,1151591,1646312,36267,3750,0.103785811,0,3764,0,-0.324278651,0.026217995,0.020341831,0.055541112,0.085430951,9.78E-05,0,0.005725525,0.051571027,3.04E-06,0.000524809,0.024350791,0.129900043,0.454661692,0,0,14.31404819,12.67658552,13.95665502,8.229511119
Susquehanna,1870,404995.9375,2253462.063,2618051.563,37523,4191,0.106707886,0,4004,1,-0.324278651,0.02006946,0.009567873,0.061814428,0.103155428,0,0,0.009207476,0.09241057,0,0.000238307,0.054146225,0.375556877,0.543431829,0,0,14.77794092,12.91163232,14.62797829,8.340694648
Sussex,1860,161658,809327,1653888,29615,2971,0.002701334,0.045281108,80,0,-0.384809036,0.078519223,0.002713606,0.624669869,0.01216346,2.06E-05,0,0.002913136,0.041776106,0.025900182,7.26E-06,0.001006719,0.024692724,0.035462498,0,0,14.31863944,11.99323827,13.60395832,7.996653875
Sussex,1860,296290,1396472,2048462,23846,1786,0.041432525,0,988,0,-0.409857749,0.015977353,0.097690365,0.189953731,0.053682226,4.88E-05,0,0.005354749,0.026501346,2.44E-06,0.002348103,0.04314554,0.149599065,0.216602993,0,0,14.53259983,12.59909398,14.14945961,7.487733761
Sussex,1860,71498,359821,643071,10175,562,0.001965602,0.627420147,20,0,-0.711058107,0.138563238,0.00021615,0.290403392,0.033542175,0.082858658,0.075686822,0.0028395,0.007989787,0.043667029,6.84E-05,0,0.005627683,0.032993246,0,1,13.37401042,11.17742476,12.79336196,6.33150185
Sussex,1870,135058,686469.4375,1268267,31696,3519,0.003060323,0.045281108,97,1,-0.384809036,0.05677713,0.001740414,0.460313451,0.018911609,3.06E-06,0,0.004475124,0.048734533,0.033887935,0.000301593,0.000171558,0.055577339,0.036014853,0.045281108,0,14.05316196,11.81345959,13.43931698,8.165932137
Sussex,1870,245306.875,1141901.063,1737113.125,23168,1474,0.047436119,0,1099,1,-0.409857749,0.038634951,0.048800121,0.129550296,0.066458026,2.79E-06,0,0.001528339,0.033015839,0,0.000181048,0.03343328,0.319297126,0.335522622,0,0,14.36773517,12.41026526,13.94820503,7.295735073
Sussex,1870,13464,84288.1875,206340.0625,7885,402,0.001141408,0.627420147,9,1,-0.711058107,0.015690215,0.000257488,0.298141811,0.044506675,0.007568574,0.000376466,0.001972113,0.024783767,0.038303226,0,0,0.039750729,0.034034593,0.627420147,1,12.23728088,9.507774736,11.34199701,5.996452089
Sutter,1860,103366,1217577,427034,3390,549,0.202064897,0,685,0,-0.00789348,0.337516451,0.000234173,0.008898589,0,0,0,0.035011264,0.002807739,0,0.216453491,0.002983369,0.005423456,0.158139633,0,0,12.96461891,11.54603137,14.01237338,6.308098442
Sutter,1870,81799.4375,420611.125,631411.6875,5030,687,0.214910537,0,1081,1,-0.00789348,1.109733909,0.001083683,0.021834819,0.002826207,0,0,0.044531729,0.001807531,0.012086251,0.609704188,0,0.07112693,0.322681705,0,0,13.35571337,11.31202565,12.94946399,6.532334292
Suwannee,1860,16139,102148,118450,2303,155,0.002171081,0.36257056,5,0,-0.12452615,0.000168848,0.000548755,0.218986914,0.001899536,5.07E-05,0.264617982,0.001181933,0.001730688,0.105631068,0,0,0.004744618,0.016268468,0,1,11.68224621,9.688993982,11.53417802,5.043425117
Suwannee,1870,7485.5,54755.25,110906.125,3556,195,0.001687289,0.36257056,6,1,-0.12452615,0,0.001183118,0.238811698,0.075232274,0.00065596,0.17895531,0.000190161,0.005573038,0.128255766,0,0,0.036627571,0,0.36257056,1,11.6164394,8.920723095,10.91062853,5.272999559
Switzerland,1860,133965,468768,657810,12698,1204,0.050874153,0,646,0,-0.503000973,0.276506894,0.005522871,0.192906766,0.006450191,0.000284277,0,0.007392712,0.048091394,0.001512595,0.007576656,0.001764947,0.056481355,0.222219182,0,0,13.39667141,11.80533385,13.05786326,7.093404626
Switzerland,1870,120073.9375,373628.75,569371,12134,1393,0.034201418,0,415,1,-0.503000973,0.242688159,0.02123589,0.282373286,0.021123485,0.000249582,0,0.008173946,0.156526455,0.000336494,0.019891073,0.000760086,0.116983129,0.493517759,0,0,13.25228752,11.69586298,12.83101794,7.239214974
Talbot,1860,88197,515656,1193401,13616,465,0.003011163,0.6318302,41,0,-0.693794919,0.028516819,0.000244679,0.193306357,0.003533599,2.35E-05,0.618038698,0.000795206,0.001127869,0.035305819,0.000343556,0,0.004867601,0,0,1,13.99231777,11.38732823,13.15319516,6.142037406
Talbot,1860,126950,601861,1175203,14795,908,0.009192295,0.251774248,136,0,-0.347438531,0.356608177,0.001032162,0.427911603,0.01533267,3.74E-05,0,0.006903488,0.034617849,0.009086941,2.81E-05,0.000119128,0.023524446,0.009830642,0,0,13.97695146,11.75154859,13.3077818,6.811244379
Talbot,1870,42117.625,207299.125,663341.9375,11913,615,0.001259129,0.6318302,15,1,-0.693794919,0.028803968,7.16E-05,0.157287508,0.008388132,0,0.41103507,0.000492298,0.002437765,0.033719759,0.000335724,0,0.016068993,0,0.6318302,1,13.40504588,10.64822158,12.24191808,6.421622268
Talbot,1870,106935.125,477535.4375,856951.5625,16137,897,0.010472826,0.251774248,169,1,-0.347438531,0.366603124,6.67E-05,0.312577107,0.019481556,0,0,0.007692722,0.034509722,0.010074811,1.98E-05,5.30E-05,0.04401888,0.016693476,0.251774248,0,13.66113668,11.57997762,13.07639365,6.799055862
Taliaferro,1860,26141,157350,301119,4583,239,0.007855117,0.621645211,36,0,-0.461566918,0.039944341,0.001285206,0.18580694,0.008461771,0,0.510575553,0.00192947,0.003593264,0.025820357,0.000219182,0,0.01045766,0.000202578,0,1,12.61526081,10.17126024,11.9662279,5.476463552
Taliaferro,1870,13330.625,99036.4375,283056.8125,4796,262,0.00646372,0.621645211,31,1,-0.461566918,0.034603371,0,0.144790015,0.008456995,0,0.414942,0.001787408,0.002856444,0.024258911,0,0,0.033371862,0,0.621645211,1,12.55340291,9.497819299,11.50324312,5.568344504
Talladega,1860,184704,929590,1686703,23520,1275,0.005059524,0.376913265,119,0,-0.86582377,0.049321072,0.001125272,0.205952085,0.012917508,0.000137546,0.519157196,0.001351157,0.002626426,0.025599053,0.001163216,0,0.009247034,0.00017134,0,1,14.33828629,12.12650982,13.74249891,7.150701458
Talladega,1870,30839.1875,275107.25,745516.0625,18064,708,0.005591231,0.376913265,101,1,-0.86582377,0.096703269,0.001120821,0.198637115,0.024698368,2.93E-05,0.296803102,0.001722361,0.000733151,0.015623466,0,0,0.027171282,0.001453691,0.376913265,1,13.52183196,10.33654148,12.5249163,6.562444094
Tallahatchie,1860,158926,546938,1099370,7890,396,0.004562738,0.640557668,36,0,-0.520362863,0.002547823,7.00E-05,0.156133968,0.000390223,0.000192838,0.69395381,0.000583971,0.003320083,0.02158327,2.73E-06,0,0.005327597,4.82E-05,0,1,13.91024785,11.97619396,13.21209073,5.981414211
Tallahatchie,1870,44978.3125,231074.25,578310.5625,7852,450,0.007768721,0.640557668,61,1,-0.520362863,0.003357504,9.74E-06,0.18291383,0.001133906,1.01E-05,0.454009346,0.000239923,0.004988842,0.018958844,0,0,0.021849618,0,0.640557668,1,13.26786631,10.71393571,12.35049437,6.109247583
Tallapoosa,1860,198236,983087,1612875,23827,1943,0.001259076,0.280018466,30,0,-0.953223987,0.037332093,0.000269085,0.18116779,0.00228412,0.000158723,0.517803302,0.001661629,0.001083779,0.037243432,1.12E-05,0,0.006802139,0.014789119,0,1,14.29352886,12.19721352,13.7984529,7.571988449
Tallapoosa,1870,12354.375,279811.8125,725861.125,16963,527,0.000943229,0.280018466,16,1,-0.953223987,0.06944546,0.000645454,0.191823581,0.019758311,1.00E-05,0.291409242,0.003192702,0,0.029096447,0.000514079,0,0,0,0.280018466,1,13.49511399,9.42176553,12.54187256,6.267200549
Tama,1860,18066,77664,105378,5285,155,0.099148534,0,524,0,0.732114825,0.189489267,0.025916225,0.362314715,0.056928391,0.001005903,0,0.004583499,0.048169447,0.000189793,0.00108182,0.000749682,0.070337262,0.078877944,0,0,11.56530916,9.801786998,11.26014711,5.043425117
Tama,1870,297500.5,928278.3125,1200218.25,16131,2057,0.175748559,0,2835,1,0.732114825,0.913445267,0.000682784,0.47804049,0.101243361,6.06E-06,0,0.003159225,0.052273933,0,0.016705128,0.001284265,0.129378992,0.311268638,0,0,13.99801397,12.60317118,13.74108687,7.62900389
Taney,1860,25592,218086,163284,3576,459,0.001118568,0.022930649,4,0,-0.346637063,0.110972294,0.00602631,0.53082972,0.005168908,0.014894295,0,0.011115602,0.007783984,0.004654467,0,0,0.049766052,0.004985179,0,1,12.00324629,10.15003508,12.29264476,6.12905021
Taney,1870,16673.9375,110944.625,127696.9375,4407,436,0.004992058,0.022930649,22,1,-0.346637063,0.051919804,0.002792667,0.55208873,0.037293377,0.010044336,0,0.008421251,0.023070154,0.008403216,0.000133128,0,0.143959991,0.004978976,0.022930649,1,11.75741506,9.721602151,11.61678648,6.077642243
Taos,1870,10395,157703.5625,217638.4375,12079,917,0.008196043,0,99,1,-0.577341511,0.734938928,7.40E-06,0.191677906,0.042561691,0,0,0.092316717,0.007556956,0,9.76E-05,0,0,0.000331973,0,0,12.29059042,9.2490802,11.96847236,6.821107472
Tarrant,1870,41718.875,241062.9375,157325.4375,5788,534,0.007256393,0.141196013,42,1,-0.924020087,0.1955849,0.000245606,0.6729325,0.198525111,0.001820691,0.179726308,0.006121299,0.006651334,0.066492585,0.000270141,0,0.10089903,0.005694565,0.141196013,1,11.96607179,10.63870894,12.39281333,6.280395839
Tattnall,1860,26762,280841,249388,4352,402,0.003446691,0.265854779,15,0,-0.500635633,0.000312766,1.60E-05,0.214392834,0.0220179,0,0.120871894,0.013857924,0.001130768,0.164169888,0,0,0.006279372,0,0,1,12.4267652,10.19473825,12.54554395,5.996452089
Tattnall,1870,11124.4375,215052.75,150361.0625,4860,607,0.006790123,0.265854779,33,1,-0.500635633,0,0,0.258282825,0.080408517,0,0.081109829,0.035189616,0.001530316,0.135911051,0,0,0.035418864,0,0.265854779,1,11.92079476,9.316899544,12.27863863,6.408528791
Taylor,1860,4590,58124,54296,1384,158,0.000722543,0.090317919,1,0,-0.510135731,0.000920878,0.000405186,0.22959334,7.37E-05,0.000423604,0.079563872,0.000699867,0.002210108,0.159164579,0,0,0.009558715,0,0,1,10.90220584,8.431635303,10.97033394,5.062595033
Taylor,1860,40513,228600,495723,5998,375,0.002167389,0.399633211,13,0,-0.402574933,0.022115173,0.002723295,0.172681114,0.001418131,8.07E-06,0.519193178,0.000576935,0.001218422,0.0410451,4.64E-05,4.03E-06,0.004768792,0.014155083,0,1,13.11377258,10.60937819,12.33972903,5.926926026
Taylor,1860,23007,122051,197343,3590,359,0.021727019,0,78,0,0.220259396,0.067157183,0.001352974,0.398595339,0.009638041,0.001180685,0,0.009121175,0.0344223,0.000597944,0.000157087,0.010139706,0.063549252,0.237429248,0,0,12.19269861,10.0435538,11.71219427,5.883322388
Taylor,1860,41001,340276,466561,7481,650,0.000534688,0.213474134,4,0,-0.434264503,0.056123422,0.002119766,0.39942044,0.018226984,0.267776347,0,0.006072089,0.006292853,0.013425897,0,1.07E-05,0.012358513,0.010007266,0,1,13.05314405,10.62135174,12.73751233,6.476972363
Taylor,1870,1265,44023.375,41818.5625,1453,151,0.000688231,0.090317919,1,1,-0.510135731,0,0.000115499,0.256465057,0.002981929,0.000579886,0.226620894,0.000260124,0,0.183547079,0,0,0.003981414,0,0.090317919,1,10.6410956,7.142827401,10.69247602,5.017279837
Taylor,1870,25636.875,151727.8125,560795.8125,7143,453,0.001399972,0.399633211,10,1,-0.402574933,0.011056573,0.000377526,0.110592623,0.004977088,8.39E-05,0.246491783,0.000832506,0.000967069,0.023461159,0,0,0.012973663,0,0.399633211,1,13.23711215,10.15178702,11.92984349,6.115892125
Taylor,1870,62796.25,407508.0625,356703.875,6989,709,0.031907283,0,223,1,0.220259396,0.165756764,0.003355823,0.638642572,0.103534003,9.11E-05,0,0.021078257,0.076430221,6.77E-05,0.000483735,0.000540712,0.128351919,0.5741858,0,0,12.78466123,11.04765064,12.917816,6.563855527
Taylor,1870,41069.1875,258011.1875,386008.5625,8226,1160,0.001215658,0.213474134,10,1,-0.434264503,0.074749015,0.002846634,0.322744447,0.062233879,0.304017893,0.00010062,0.00979999,0.021934674,0.018245567,0,0.000198213,0.094625075,0.045632537,0.213474134,1,12.86361483,10.62301342,12.46075823,7.056175284
Tazewell,1860,352047,1227511,2119893,21470,1974,0.199208197,0,4277,0,-0.171647258,0.135382305,0.006325791,0.52587607,0.042608754,0,0,0.002358138,0.017776841,0.00080806,0.005986151,0.001277895,0.021379381,0.064672132,0,0,14.56687617,12.77151997,14.0204991,7.58781722
Tazewell,1860,56406,485525,343385,9920,780,0.003931452,0.121169355,39,0,-0.465940041,0.132536366,0.016873189,0.276386563,0.096460241,0.003267469,0,0.013538739,0.010745956,0,0.000556227,0.006028219,0.024345851,0.088929336,0,1,12.74660755,10.94033081,13.09298606,6.65929392
Tazewell,1870,240141.6875,1216179.938,1595033,27903,2072,0.191054725,0,5331,1,-0.171647258,0.133552146,0.02979044,0.672254154,0.136368106,9.85E-06,0,0.004076921,0.048375596,0.000589985,0.023026796,0.000403239,0.068154115,0.249712576,0,0,14.28240498,12.38898439,14.01122531,7.636269603
Tazewell,1870,27298.5625,290524.4375,239184.6875,10791,619,0.001760727,0.121169355,19,1,-0.465940041,0.165314931,0.021008076,0.337267242,0.124386182,0.002038266,0,0.018388568,0.028638539,0.000319732,0.000600582,0.001626091,0.151605336,0.320252315,0.121169355,1,12.38499128,10.21458932,12.57944297,6.428105273
Tehama,1860,96053,752470,431792,4044,188,0.176805143,0,715,0,-0.602302633,0.489682532,0.003059343,0.008969596,0.004567014,5.33E-05,0,0.0136223,0.004803239,0.004847241,0.207530478,0,0.002044966,0.136352688,0,0,12.97569927,11.4726554,13.53111641,5.236441963
Tehama,1870,53858.75,624282.3125,605160.875,3587,360,0.209924728,0,753,1,-0.602302633,0.695535514,0,0.000537047,0.002700819,0,0,0.163413129,0.000304184,0.000465579,0.152148881,0,0.04292823,0.156376682,0,0,13.31324961,10.89412016,13.34435797,5.886104031
Telfair,1860,14092,150355,175150,2713,246,0.003685957,0.308145964,10,0,-0.379986023,0.00196974,8.56E-05,0.236642878,0.003562661,0,0.228832429,0.022243791,0,0.149026549,0,0,0.004727377,0,0,1,12.07339803,9.553362539,11.92075444,5.505331536
Telfair,1870,12876.1875,137343.25,189245.375,3245,285,0.001540832,0.308145964,5,1,-0.379986023,0,6.38E-05,0.171539622,0.035952741,0.000321376,0.144486279,0.023261007,0.00022447,0.087495111,0,0,0.025618724,0,0.308145964,1,12.15079973,9.463134954,11.83023855,5.65248918
Tensas,1860,728074,913835,7216696,16078,207,0.007836796,0.907575569,126,0,-0.662591111,0,1.07E-05,0.036947517,3.53E-05,0,0.94110435,0.000535979,0.000681337,0.008362968,0,0,0.001003506,0,0,1,15.79190779,13.49815797,13.72540531,5.332718793
Tensas,1870,144918.125,355500.0625,1714109.375,12419,167,0.021579837,0.907575569,268,1,-0.662591111,0,0,0.028667949,0.000200687,0,0.574881425,0.000213697,0.00075752,0.006128693,0,0,3.78E-05,0,0.907575569,1,14.35440419,11.88392421,12.7812807,5.117993812
Terrebonne,1860,946733,587124,1969278,12091,322,0.021917128,0.561161194,265,0,-0.425024022,0,0,0.094568669,2.08E-05,0,0.004753011,0.000295032,0.00070635,0.011894715,0,0,0.000170621,0.008856545,0,1,14.49317754,13.76077239,13.28299132,5.774551546
Terrebonne,1870,381710.3125,290300.3125,905719.375,12451,255,0.017187375,0.561161194,214,1,-0.425024022,0,0,0.120021723,0,0,0.005574795,0,0.000192298,0.008840856,0,0,0.000597337,0,0.561161194,1,13.7164848,12.85241726,12.57867123,5.541263545
Terrell,1860,39443,252689,538528,6232,339,0.002888318,0.463414634,18,0,-0.154386002,0.00172693,0.000165265,0.175530335,0.000789188,1.67E-05,0.593083368,0.000774333,3.71E-05,0.034681576,0,0,0.003297879,0,0,1,13.19659477,10.58261187,12.43991476,5.826000107
Terrell,1870,10605.375,174824.375,534146.25,9053,389,0.003092897,0.463414634,28,1,-0.154386002,0.000862535,6.48E-05,0.153942109,0.011248586,6.36E-06,0.448137416,0.000921837,0.001281739,0.034509069,0,0,0.014185154,5.41E-05,0.463414634,1,13.18842496,9.269116227,12.07153718,5.963579344
Texas,1860,37385,237898,223466,6067,641,0.008570958,0.009230262,52,0,-0.106719766,0.064631756,0.002747622,0.550781774,0.011706479,0.002653648,0,0.012341922,0.016279882,0.004533128,0,0.000134249,0.047197337,0.007880393,0,1,12.31701456,10.52902483,12.37959729,6.463029457
Texas,1870,30527.0625,236934.5,222048.0625,9618,1290,0.014660012,0.009230262,141,1,-0.106719766,0.2425111,0.01481677,0.60009999,0.057855402,0.019373522,0.000349834,0.013235135,0.052029925,0.001152859,0,8.61E-05,0.115357958,0.039110677,0.009230262,1,12.31064914,10.32636886,12.37553901,7.162397497
Thomas,1860,75757,360249,730674,10766,299,0.003808285,0.579973992,41,0,-0.272069373,0.000139597,0.000225819,0.212585914,0.000291512,0.000158758,0.432389821,0.004190651,0.000510488,0.066594678,0,0,0.003595311,0,0,1,13.50172267,11.23528613,12.79455074,5.700443573
Thomas,1870,41899,262495.75,740990.25,14523,611,0.005715073,0.579973992,83,1,-0.272069373,9.82E-05,0.000118416,0.174471068,0.034215916,0.000339439,0.319320369,0.007196969,0.001330026,0.06321343,0,0,0.016179602,0.001150555,0.579973992,1,13.51574275,10.64301724,12.47799017,6.415096959
Thurston,1870,15547.8125,105754.6875,91709.0625,2246,319,0.140249332,0,315,1,0.069166468,0.120228903,0.015606855,0,0.082123291,0,0,0.039968155,0.14185621,0,0.002363452,0,0.167943326,0.474738797,0,0,11.42637648,9.651675232,11.56887742,5.765191103
Tillamook,1860,996,10988,3564,95,25,0.115789474,0,11,0,1.090644119,0.055836139,0,0,0.079685746,0,0,0,0.475869809,0,0.024410774,0.008136925,0.028058361,0.137766554,0,0,8.178638789,6.903747258,9.304559047,3.218875825
Tillamook,1870,2052.1875,16695.9375,24770.625,408,34,0.068627451,0,28,1,1.090644119,0.121715136,0,0,0.047199859,0.000959403,0,0.013685323,0.266958141,0,0.030746095,0.000643504,0.451282113,0.445681124,0,0,10.11741375,7.626661576,9.722920705,3.526360525
Tioga,1860,298279,1182028,1627588,28748,2694,0.059030193,0,1697,0,-0.258581367,0.069864732,0.025188193,0.089225897,0.148417167,0.000850338,0,0.011635008,0.056997225,4.85E-05,0.002636417,0.037441908,0.137654001,0.281783842,0,0,14.30260972,12.60578457,13.98274217,7.898782357
Tioga,1860,248199,1070137,1794386,31044,2798,0.055211957,0,1714,0,-0.245298584,0.085127169,0.007177943,0.059965916,0.105218721,0.000133193,0,0.007102708,0.067727345,0,0.008257978,0.04350346,0.093118203,0.376192191,0,0,14.40017346,12.42198612,13.88329724,7.936660155
Tioga,1870,309419.6875,1424869.188,2016373.563,30572,3030,0.06221379,0,1902,1,-0.258581367,0.053617644,0.005845948,0.059158383,0.132724895,0.00033963,0,0.008745356,0.140018281,0,0.00224264,0.066275506,0.360478455,0.466370477,0,0,14.51681119,12.64245385,14.16959057,8.016317899
Tioga,1870,300373.5625,1425955.438,1892776.188,35097,3211,0.10824287,0,3799,1,-0.245298584,0.089956626,0.003774123,0.064921971,0.128284644,0,0,0.010531058,0.105714318,4.68E-05,0.007686831,0.048955398,0.316999088,0.630378493,0,0,14.45355519,12.61278219,14.17035263,8.074337694
Tippah,1860,228606,1212610,1974294,22550,2050,0.001906874,0.28075388,43,0,-0.67776922,0.029990467,0.000816494,0.189803545,0.000422429,0.000120549,0.494199952,0.002221047,0.002682984,0.019814678,3.39E-05,0,0.012074696,0.019101512,0,1,14.49572142,12.33975528,14.00828562,7.625595072
Tippah,1870,89476.0625,587879.1875,1186718.5,20727,2539,0.002219327,0.28075388,46,1,-0.67776922,0.032801511,0.000124136,0.255455493,0.005527554,0.000510699,0.20642122,0.002891548,0.004317617,0.029253462,2.94E-05,0,0.06049898,8.52E-05,0.28075388,1,13.98670249,11.40172641,13.28427674,7.839525582
